Taxon	Mnemonic	Scientific name
63823		Ozotoceros
63824		Ozotoceros bezoarticus
1513474		Pachylemur
1513475		Pachylemur jullyi
298893		Pachyuromys
298894		Pachyuromys duprasi
39089	PAGGO	Pagophilus groenlandicus
9674		Paguma
9675	PAGLA	Paguma larvata
322024		Palaeopropithecus
1513477		Palaeopropithecus ingens
1597978		Palaeopropithecus maximus
322027		Palaeopropithecus sp. KPK-2005
322025		Palaeopropithecus sp. UA4466
322026		Palaeopropithecus sp. UA6184
2591605		Palawanosorex
2094179		Palawanosorex muscorum
1513476		Paleopropithecidae
9596		Pan
9597	PANPA	Pan paniscus
9598	PANTR	Pan troglodytes
756884		Pan troglodytes ellioti
37010		Pan troglodytes schweinfurthii
37011		Pan troglodytes troglodytes
91950		Pan troglodytes vellerosus
37012		Pan troglodytes verus
1294088		Pan troglodytes verus x troglodytes
9688		Panthera
9689	PANLE	Panthera leo
402889		Panthera leo atrox
472295		Panthera leo bleyenberghi
637857		Panthera leo krugeri
1446311		Panthera leo leo
83386		Panthera leo persica
235557		Panthera leo persica x Panthera leo leo
235915		Panthera leo x Panthera tigris
9690	PANON	Panthera onca
399178		Panthera onca mesembrina
9691	PANPR	Panthera pardus
2775351		Panthera pardus fontanierii
421001		Panthera pardus fusca
348288		Panthera pardus japonensis
9692	PANPO	Panthera pardus orientalis
9693	PANPS	Panthera pardus saxicolor
2770979		Panthera spelaea
9694	PANTI	Panthera tigris
74533	PANTA	Panthera tigris altaica
253258		Panthera tigris amoyensis
74534		Panthera tigris corbetti
419130		Panthera tigris jacksoni
644771		Panthera tigris sondaica
9695	PANTS	Panthera tigris sumatrae
74535	PANTT	Panthera tigris tigris
29064	PANUN	Panthera uncia
2588391		Pantherina
2588392		Pantherina griselda
338153		Pantherinae
59537		Pantholops
59538	PANHO	Pantholops hodgsonii
2716771		Papagomys
2716773		Papagomys armandvillei
9554		Papio
9555	PAPAN	Papio anubis
211508		Papio anubis anubis
1560552		Papio anubis x hamadryas
1945556		Papio anubis x Papio cynocephalus
1945557		Papio anubis x Papio ursinus
9556	PAPCY	Papio cynocephalus
106398		Papio cynocephalus cynocephalus
501791		Papio cynocephalus ibeanus
208510		Papio cynocephalus x Papio anubis
9557	PAPHA	Papio hamadryas
9562		Papio hamadryas hamadryas
36229	PAPHU	Papio hamadryas ursinus
208091		Papio kindae
1945558		Papio kindae x Papio cynocephalus
1945559		Papio kindae x Papio ursinus griseipes
100937	PAPPA	Papio papio
61183	PAPSP	Papio sp.
285280		Papio sp. Africa-2004
425246		Papio sp. PS-2007
208090		Papio ursinus griseipes
208089		Papio ursinus ursinus
196629		Pappogeomys
196630	PAPAL	Pappogeomys alcorni
13628	PAPBU	Pappogeomys bulleri
148966		Paracrocidura
148967		Paracrocidura maxima
148979		Paracrocidura schoutedeni
2661593		Paracrocidura sp. LIK119
311559		Paracynictis
311560		Paracynictis selousi
1247381		Paradipus
1247382		Paradipus ctenodactylus
219112		Paradoxurinae
71116		Paradoxurus
71117	PARHE	Paradoxurus hermaphroditus
395009	PARJR	Paradoxurus jerdoni
643839		Paradoxurus zeylonensis
30579		Paraechinus
262775		Paraechinus aethiopicus
473034		Paraechinus aethiopicus deserti
1543301		Paraechinus hypomelas
2604441		Paragalago
2604442		Paragalago cocos
2604443		Paragalago zanzibaricus
172270		Parahyaena
442591		Parahydromys
442592	PARAA	Parahydromys asper
2608639		Parahypsugo
2608640		Parahypsugo bellieri
1286224		Parahypsugo crassulus
258920		Parahypsugo eisentrauti
1795552		Paraleptomys
1795558		Paraleptomys sp. KCR-2016a
442593		Paramelomys
442594		Paramelomys levipes
491863		Paramelomys lorentzii
1078247		Paramelomys moncktoni
442595		Paramelomys platyops
442596		Paramelomys rubex
418657	PARRT	Paramurexia rothschildi
2546651		Paramylodon
2546661	PARHA	Paramylodon harlani
9290		Parantechinus
9291	PARAP	Parantechinus apicalis
270784		Paranyctimene
270785	PARRP	Paranyctimene raptor
94436		Parascalops
94437	PARBE	Parascalops breweri
1300118		Parascaptor
1300119		Parascaptor leucura
1917522		Parascaptor sp. KH-2016
712815		Parastrellus
712816	PARHS	Parastrellus hesperus
1615588		Paratriaenops
329872		Paratriaenops auritus
258843		Paratriaenops furculus
47972		Paraxerus
226681		Paraxerus alexandri
47973	PARCP	Paraxerus cepapi
234670	PAROC	Paraxerus ochraceus
234679	PARVX	Paraxerus vexillarius
61409		Pardofelis
61410	PARMR	Pardofelis marmorata
2546649		Parocnus
2546659	PARSU	Parocnus serus
121577		Parotomys
121578		Parotomys brantsii
121579	PARLT	Parotomys littledalei
243069		Parotomys sp. H656
491864		Parotomys sp. H_656
332678		Parotomys sp. RMA-2005
472712		Paruromys
472713		Paruromys dominator
1567523		Pattonomys
1567525		Pattonomys occasius
2171770		Pattonomys punctatus
1567524		Pattonomys semivillosus
1478021		Paucidentomys
1478022		Paucidentomys vermidax
38606		Paucituberculata
2819014		Paynomys
29109		Paynomys macronyx
89134		Pearsonomys
89135		Pearsonomys annectens
35609		Pecari
330703		Pecari sp. maximus
9829	PECTA	Pecari tajacu
1628358		Pecari tajacu patira
35500		Pecora
2066580		Pectinator
2066581		Pectinator spekei
10022		Pedetes
10023	PEDCA	Pedetes capensis
47974		Pedetes capensis surdaster
10021		Pedetidae
59551		Pelea
59552	PELCP	Pelea capreolus
59550		Peleinae
121574		Pelomys
121575		Pelomys campanae
121576		Pelomys fallax
1890045		Pelomys sp.
1607770		Pennatomys
1607771		Pennatomys nivalis
156446		Pentalagus
156447	PENFU	Pentalagus furnessi
326150		Penthetor
326151		Penthetor lucasi
103595		Peponocephala
103596	PENEL	Peponocephala electra
38611		Peramelemorphia
9343		Perameles
120735		Perameles bougainville
1031277		Perameles bougainville bougainville
1031278		Perameles bougainville notina
1031274		Perameles eremiana
37737	PERGU	Perameles gunnii
9344	PERNA	Perameles nasuta
122387		Perameles nasuta pallescens
9342		Peramelidae
2057181		Perimyotis
27672	PERSU	Perimyotis subflavus
9787		Perissodactyla
1068252		Perissodactyla sp. BOLD:AAI7131
1068253		Perissodactyla sp. BOLD:AAI9534
9471		Perodicticus
9472		Perodicticus potto
9473	PERPO	Perodicticus potto edwarsi
261737		Perodicticus potto ibeanus
38663		Perognathinae
37442		Perognathus
323380	PERAL	Perognathus alticolus
38408	PERAP	Perognathus amplus
306047		Perognathus amplus cineris
306044		Perognathus amplus pergracilis
306048		Perognathus amplus taylori
38677	PERFS	Perognathus fasciatus
38675	PERFE	Perognathus flavescens
306045	PERFP	Perognathus flavescens apache
37443	PERFA	Perognathus flavus
306046		Perognathus flavus hopiensis
38409	PERIO	Perognathus inornatus
306043		Perognathus inornatus inornatus
306042		Perognathus inornatus neglectus
38669	PERLO	Perognathus longimembris
306052		Perognathus longimembris arizonensis
214510		Perognathus longimembris bangsi
306050		Perognathus longimembris bombycinus
214511		Perognathus longimembris brevinasus
306051		Perognathus longimembris gulosus
214512		Perognathus longimembris internationalis
214513		Perognathus longimembris longimembris
214514		Perognathus longimembris pacificus
306049		Perognathus longimembris virginis
38670	PERMS	Perognathus merriami
38671	PERPA	Perognathus parvus
1460720		Perognathus parvus mollipilosus
10040		Peromyscus
428551		Peromyscus arcticus
97206	PERAW	Peromyscus attwateri
2024399		Peromyscus avius
57100	PERAZ	Peromyscus aztecus
57101		Peromyscus aztecus aztecus
57102		Peromyscus aztecus evides
57103		Peromyscus aztecus oaxacensis
99538		Peromyscus beatae
112046		Peromyscus beatae sacarensis
56316	PERBO	Peromyscus boylii
97408		Peromyscus boylii boylii
97409		Peromyscus boylii glasselli
97410		Peromyscus boylii rowleyi
97411		Peromyscus boylii utahensis
42520	PERCA	Peromyscus californicus
564181		Peromyscus californicus insignis
152340		Peromyscus caniceps
1385987		Peromyscus carletoni
1588035		Peromyscus cf. guatemalensis SGP-2014
2028317		Peromyscus cf. hylocetes SJS-2017
1588033		Peromyscus cf. nicaraguae SGP-2014
1588036		Peromyscus cf. salvadorensis SGP-2014
2028318		Peromyscus cf. spicilegus SJS-2017
1588034		Peromyscus cf. zarhynchus SGP-2014
152343		Peromyscus collatus
144753	PERCR	Peromyscus crinitus
1392803		Peromyscus crinitus stephensi
152341		Peromyscus dickeyi
97207	PERDI	Peromyscus difficilis
255734		Peromyscus difficilis amplus
255735		Peromyscus difficilis difficilis
255736		Peromyscus difficilis saxicola
42410	PERER	Peromyscus eremicus
144756	PEREV	Peromyscus eva
144755	PERFT	Peromyscus fraterculus
148310	PERFB	Peromyscus furvus
42411	PERGO	Peromyscus gossypinus
864060		Peromyscus grandis
97208	PERGT	Peromyscus gratus
246391		Peromyscus gratus gentilis
255737		Peromyscus gratus gratus
255738		Peromyscus gratus zapotecae
2024400		Peromyscus guardia
409024		Peromyscus guatemalensis
409023		Peromyscus gymnotis
414444		Peromyscus hooperi
57104		Peromyscus hylocetes
152342		Peromyscus interparietalis
273385	PERKI	Peromyscus keeni
1925245		Peromyscus kilpatricki
2746887		Peromyscus labecula
10041	PERLE	Peromyscus leucopus
306433		Peromyscus leucopus aridulus
306432		Peromyscus leucopus buxtoni
306431		Peromyscus leucopus easti
306429		Peromyscus leucopus leucopus
306430		Peromyscus leucopus noveboracensis
1966655		Peromyscus leucopus x Peromyscus gossypinus
97209		Peromyscus levipes
99540		Peromyscus levipes ambiguus
97210		Peromyscus levipes levipes
97211		Peromyscus madrensis
10042	PERMA	Peromyscus maniculatus
332290		Peromyscus maniculatus anacapae
44238		Peromyscus maniculatus austerus
230844	PERMB	Peromyscus maniculatus bairdii
372064		Peromyscus maniculatus blandus
44240		Peromyscus maniculatus coolidgei
332293		Peromyscus maniculatus elusus
332292		Peromyscus maniculatus gambelli
754486		Peromyscus maniculatus gracilis
44236		Peromyscus maniculatus interdictus
672411		Peromyscus maniculatus luteus
754487		Peromyscus maniculatus nubiterrae
44235		Peromyscus maniculatus oreas
483691		Peromyscus maniculatus pallescens
44239		Peromyscus maniculatus rufinus
332291		Peromyscus maniculatus santacruzae
372063		Peromyscus maniculatus sonoriensis
399793		Peromyscus mayensis
322709		Peromyscus megalops
1433299		Peromyscus mekisturus
409025		Peromyscus melanocarpus
246392	PERML	Peromyscus melanophrys
765879		Peromyscus melanophrys xenurus
42412	PERME	Peromyscus melanotis
144754	PERMM	Peromyscus merriami
56317	PERMX	Peromyscus mexicanus
1587537		Peromyscus mexicanus nicaraguae
1587538		Peromyscus mexicanus salvadorensis
2036764		Peromyscus mexicanus teapensis
1587529		Peromyscus mexicanus tropicalis
97212		Peromyscus nasutus
255739		Peromyscus nasutus nasutus
162314		Peromyscus nudipes
414442		Peromyscus ochraventer
97213	PERPC	Peromyscus pectoralis
1536849		Peromyscus pectoralis collinus
97214		Peromyscus pectoralis laceianus
97215		Peromyscus pectoralis pectoralis
2024401		Peromyscus pembertoni
322708		Peromyscus perfulvus
42413	PERPL	Peromyscus polionotus
582897		Peromyscus polionotus allophrys
65021		Peromyscus polionotus ammobates
466207		Peromyscus polionotus leucocephalus
423565		Peromyscus polionotus niveiventris
582898		Peromyscus polionotus peninsularis
582895		Peromyscus polionotus phasma
582894		Peromyscus polionotus polionotus
423566		Peromyscus polionotus rhoadsi
369710		Peromyscus polionotus subgriseus
582893		Peromyscus polionotus sumneri
582896		Peromyscus polionotus trissyllepsis
97216		Peromyscus polius
2742916		Peromyscus purepechus
97217		Peromyscus sagax
246395	PERSC	Peromyscus schmidlyi
44241	PERSJ	Peromyscus sejugis
99539		Peromyscus simulus
44242	PERSL	Peromyscus slevini
2746888		Peromyscus sonoriensis
97218	PERSP	Peromyscus sp.
1385986		Peromyscus sp. 1 HMH-2013
1925246		Peromyscus sp. 1 NO-2016
1539478		Peromyscus sp. 4 CLG-2014
1002707		Peromyscus sp. AVB-2011
1147106		Peromyscus sp. BOLD:AAA3869
1003296		Peromyscus sp. BOLD:AAI2466
887137		Peromyscus sp. CAK-2010
1775273		Peromyscus sp. CL-2015a
1775274		Peromyscus sp. CL-2015b
1967460		Peromyscus sp. EG-2017
382396		Peromyscus sp. LMT-2006
689412		Peromyscus sp. LSG-2009a
322712		Peromyscus sp. TK47890
322713		Peromyscus sp. TK93599
1472360		Peromyscus sp. YES-2014
57105	PERSI	Peromyscus spicilegus
97219		Peromyscus stephani
414443		Peromyscus stirtoni
89101	PERTU	Peromyscus truei
255740		Peromyscus truei comanche
255741		Peromyscus truei montipinoris
255742		Peromyscus truei truei
57106		Peromyscus winkelmanni
943123	PERYU	Peromyscus yucatanicus
230082		Peromyscus zarhynchus
249013		Peropteryx
249014	PERKA	Peropteryx kappleri
409046		Peropteryx leucoptera
249015	PERMC	Peropteryx macrotis
1158974		Peropteryx sp. BOLD:AAI2457
463810		Peropteryx sp. ROM 104396
463811		Peropteryx sp. RSV 2330
463804		Peropteryx trinitatis
65627		Peroryctes
1031279		Peroryctes broadbenti
65628		Peroryctes raffrayana
38627		Peroryctidae
9331		Petauridae
226814		Petaurillus
226815		Petaurillus kinlochii
55155		Petaurista
209425	PETAB	Petaurista albiventer
89094	PETAL	Petaurista alborufus
209426		Petaurista alborufus castaneus
209427		Petaurista alborufus lena
135717	PETEL	Petaurista elegans
1263754		Petaurista elegans caniceps
1263752		Petaurista elegans sybilla
254709	PETHA	Petaurista hainana
55156	PETLE	Petaurista leucogenys
209428		Petaurista leucogenys leucogenys
209429		Petaurista leucogenys nikkonis
55157	PETPT	Petaurista petaurista
127459		Petaurista petaurista melanotus
89095	PETPH	Petaurista philippensis
209424		Petaurista philippensis grandis
238835	PETXN	Petaurista xanthotis
254710	PETYU	Petaurista yunanensis
146631		Petauroides
146632		Petauroides volans
34898		Petaurus
661127		Petaurus abidi
282342		Petaurus australis
34899	PETBR	Petaurus breviceps
2748635		Petaurus breviceps ariel
402423		Petaurus breviceps papuensis
122273		Petaurus gracilis
122272	PETNO	Petaurus norfolcensis
2748777		Petaurus notatus
2748638		Petaurus sp. 5_M7191
2748641		Petaurus sp. 6_M3022
2748643		Petaurus sp. KIM02
2748642		Petaurus sp. KIM03
2748640		Petaurus sp. M0405
2748645		Petaurus sp. MO01
2748637		Petaurus sp. NT005
2748639		Petaurus sp. NT007
100946		Petinomys
1534979		Petinomys fuscocapillus
100947		Petinomys setosus
113271		Petrodromus
113272	PETTE	Petrodromus tetradactylus
9324		Petrogale
41893	PETAS	Petrogale assimilis
54079	PETBA	Petrogale brachyotis
1648429		Petrogale brachyotis brachyotis
1648428		Petrogale brachyotis victoriae
54080		Petrogale burbidgei
54081	PETCE	Petrogale coenensis
859894	PETCN	Petrogale concinna
1936090		Petrogale concinna canescens
1648459		Petrogale concinna monastria
54082	PETGO	Petrogale godmani
1737130		Petrogale godmani x mareeba
54083	PETHE	Petrogale herberti
54084	PETIO	Petrogale inornata
54085		Petrogale lateralis
172272		Petrogale lateralis hacketti
172273		Petrogale lateralis lateralis
172274		Petrogale lateralis pearsoni
54087	PETMR	Petrogale mareeba
54088	PETPE	Petrogale penicillata
65614	PETPR	Petrogale persephone
175627		Petrogale purpureicollis
1119526		Petrogale rothschildi
54089	PETSH	Petrogale sharmani
1648445		Petrogale wilkinsi
9325	PETXA	Petrogale xanthopus
54091		Petrogale xanthopus celeris
54090		Petrogale xanthopus xanthopus
99599		Petromuridae
10182		Petromus
10183		Petromus typicus
107277		Petromyscinae
107278		Petromyscus
107279	PETCO	Petromyscus collinus
243068		Petromyscus monticularis
1088705		Petromyscus sp. RWM-2011
1082187		Petromyscus sp. WM-2011
596257		Petropseudes
596258		Petropseudes dahli
1873009		Petrosaltator
237658		Petrosaltator rozeti
41425		Phacochoerus
85517	PHAAE	Phacochoerus aethiopicus
41426	PHAAF	Phacochoerus africanus
1138428		Phacochoerus africanus sundevallii
1560092		Phaenomys
1560093		Phaenomys ferrugineus
1352509		Phaiomys
38622		Phalanger
38623		Phalanger carmelitae
65615	PHAGY	Phalanger gymnotis
88212	PHALL	Phalanger lullulae
88213		Phalanger maculatus
2795612		Phalanger matanim
42473	PHAOR	Phalanger orientalis
176098		Phalanger orientalis breviceps
175808	PHASR	Phalanger sericeus
2795616		Phalanger sp. ABTC44854
2795622		Phalanger sp. AMS M13870
2795618		Phalanger sp. AMS M14695
2795617		Phalanger sp. AMS M15307
2795619		Phalanger sp. AMS M16263
2795615		Phalanger sp. AMS M17152
2795614		Phalanger sp. AMS M17898
2795620		Phalanger sp. AMS M18362
2795621		Phalanger sp. AMS M18526
175809	PHAVS	Phalanger vestitus
9335		Phalangeridae
261733		Phaner
1313324		Phaner electromontis
261734	PHAFU	Phaner furcifer
568393		Phaner pallescens
1313325		Phaner parienti
9292		Phascogale
38776	PHACL	Phascogale calura
1775600		Phascogale pirata
9293	PHATA	Phascogale tapoatafa
38624		Phascolarctidae
38625		Phascolarctos
38626	PHACI	Phascolarctos cinereus
184229		Phascolarctos cinereus adustus
184227		Phascolarctos cinereus victor
9294		Phascolosorex
273761		Phascolosorex doriae
9295	PHADO	Phascolosorex dorsalis
2736678		Phataginus
358128		Phataginus tricuspis
399235		Phaulomys
56241		Phenacomys
56242	PHEIN	Phenacomys intermedius
1003178		Phenacomys ungava
9271		Philander
203684	PHIAN	Philander andersoni
42727		Philander canus
225405	PHIFR	Philander frenatus
42729	PHIMC	Philander mcilhennyi
2202746		Philander melanurus
9272	PHIOP	Philander opossum
1140587		Philander opossum opossum
2202747		Philander pallidus
2202750		Philander pebas
2202751		Philander quica
907740		Philantomba
907741	PHIMA	Philantomba maxwellii
907742	PHIMO	Philantomba monticola
907743		Philantomba walteri
867863		Philetor
867864		Philetor brachypterus
248812		Phloeomys
248813	PHLCU	Phloeomys cumingi
1330388		Phloeomys pallidus
491865		Phloeomys sp. 931040
333744		Phloeomys sp. Bronx Zoo 931040 2000-298
332671		Phloeomys sp. RMA-2005
9717		Phoca
39088	PHOFA	Phoca fasciata
39090	PHOLR	Phoca largha
9720	PHOVI	Phoca vitulina
693432		Phoca vitulina concolor
271025	PHOVR	Phoca vitulina richardii
655476		Phoca vitulina stejnegeri
51092		Phoca vitulina vitulina
34887		Phocarctos
34888	PHOHO	Phocarctos hookeri
9709		Phocidae
9741		Phocoena
34890		Phocoena dioptrica
9742	PHOPH	Phocoena phocoena
1607687		Phocoena phocoena phocoena
1220054		Phocoena phocoena relicta
224731		Phocoena phocoena vomerina
224732		Phocoena phocoena x Phocoenoides dalli
42100	PHOSS	Phocoena sinus
27614		Phocoena spinipinnis
9740		Phocoenidae
9743		Phocoenoides
9744		Phocoenoides dalli
9745	PHODA	Phocoenoides dalli dalli
10043		Phodopus
47665	PHOCM	Phodopus campbelli
2005514		Phodopus campbelli x Phodopus sungorus
109678	PHORO	Phodopus roborovskii
2175847		Phodopus sp. 'ex gr sungorus'
10044	PHOSU	Phodopus sungorus
9971		Pholidota
867874		Phoniscus
867875		Phoniscus jagorii
148058		Phylloderma
148072	PHYST	Phylloderma stenops
409047		Phylloderma stenops PS1
409048		Phylloderma stenops PS2
466156		Phyllomys
466166		Phyllomys aff. dasythrix
466159	PHYBV	Phyllomys blainvillii
466158	PHYBS	Phyllomys brasiliensis
1929044		Phyllomys centralis
466160		Phyllomys dasythrix
2492405		Phyllomys kerri
466161		Phyllomys lamarum
466162		Phyllomys lundi
466157		Phyllomys mantiqueirensis
466163	PHYNG	Phyllomys nigrispinus
466164	PHYPF	Phyllomys pattoni
1929041		Phyllomys sp. 1 ACL-2016
1929042		Phyllomys sp. 2 ACL-2016
1929043		Phyllomys sp. 3 ACL-2016
1439751		Phyllomys sp. 4 ACL-2013
983527		Phyllomys sp. ACL-2011
983525		Phyllomys sulinus
466165		Phyllomys unicolor
138700		Phyllonycterinae
138701		Phyllonycteris
138702	PHYAH	Phyllonycteris aphylla
869459		Phyllonycteris obtusa
270774		Phyllonycteris poeyi
148027		Phyllops
270772	PHYFA	Phyllops falcatus
9415		Phyllostomidae
40238		Phyllostominae
9422		Phyllostomus
89673		Phyllostomus discolor
187005	PHYEO	Phyllostomus elongatus
9423	PHYHA	Phyllostomus hastatus
999937		Phyllostomus latifolius
1258733		Phyllotini sp. GDE-2012
56231		Phyllotis
716879		Phyllotis alisosiensis
59934	PHYAC	Phyllotis amicus
59935		Phyllotis andium
298877		Phyllotis anitae
327504	PHYBN	Phyllotis bonariensis
1391498		Phyllotis caprinus
56232	PHYDA	Phyllotis darwini
2804059		Phyllotis darwini vaccarum
2014508		Phyllotis definitus
327501		Phyllotis gerbillus
1743010		Phyllotis haggardi
59936	PHYLI	Phyllotis limatus
59937		Phyllotis magister
59938		Phyllotis osgoodi
